freq804	frac804
531.1	0.921334352
531.2	0.873633686
531.3	0.872579992
531.4	0.910076562
531.5	0.916631622
531.6	0.970286788
531.7	0.95124885
531.8	0.913988344
531.9	0.909652372
532	0.918436468
532.1	0.980182464
532.2	0.951532398
532.3	0.976154912
532.4	0.875880812
532.5	0.877865645
532.6	0.868333561
532.7	0.92585619
532.8	0.961753679
532.9	0.985842563
533	1.029968811
533.1	0.991083897
533.2	0.999541937
533.3	0.909948129
533.4	0.952891798
533.5	0.984811933
533.6	0.980565502
533.7	0.922189969
533.8	0.890247676
533.9	0.925494407
534	0.932702033
534.1	0.907677035
534.2	0.907295806
534.3	0.977760325
534.4	0.931970327
534.5	0.922512861
534.6	0.834624409
534.7	0.85188373
534.8	0.838468808
534.9	0.836067472
534.9666667	0.876828684
535.0333333	0.86940851
535.1	0.887829607
535.2	0.866160601
535.3	0.796429597
535.4	0.787789761
535.5	0.757776677
535.6	0.817231228
535.7	0.874650749
535.8	0.938462527
535.9	0.947801508
536	0.893365795
536.1	0.83762314
536.2	0.825576211
536.3	0.824295498
536.4	0.81443781
536.5	0.840260087
536.6	0.913611637
536.7	0.951223978
536.8	0.926128432
536.9	0.863752029
537	0.891029128
537.1	1.025277387
537.2	1.046541648
537.3	1.006821015
537.4	0.894895686
537.5	0.896147908
537.6	0.897722117
537.7	0.917711093
537.8	0.879728376
537.9	0.971041106
538	0.950649195
538.1	0.964402384
538.2	0.866375862
538.3	0.912215606
538.4	0.891447892
538.5	0.895526998
538.6	0.898032347
538.7	0.919954601
538.8	0.943406747
538.9	0.869526994
539	0.944545459
539.1	0.912592765
539.2	0.883769495
539.3	0.796454018
539.4	0.833142002
539.5	0.890267122
539.6	0.958068916
539.7	0.992304011
539.8	1.018067951
539.9	0.892033981
539.9666667	0.841183539
540.0333333	0.782062733
540.1	0.899834479
540.2	0.923020262
540.3	1.013841419
540.4	0.914188681
540.5	0.916963558
540.6	0.878340938
540.7	0.902955312
540.8	0.897762366
540.9	0.934565217
541	0.994527621
541.1	1.017320417
541.2	1.022138465
541.3	1.043608943
541.4	1.008075499
541.5	0.945711306
541.6	0.915681489
541.7	0.892697401
541.8	0.936056216
541.9	0.940147532
542	0.974424232
542.1	0.881736726
542.2	0.841574717
542.3	0.764915112
542.4	0.770726708
542.5	0.716768096
542.6	0.678677749
542.7	0.65817685
542.8	0.710752093
542.9	0.75274382
543	0.848964592
543.0666667	0.902966165
543.1333333	0.90245379
543.1666667	0.890702618
543.2333333	0.773884623
543.2666667	0.852900793
543.3333333	0.70015908
543.3666667	0.669473984
543.4	0.677728972
543.4333333	0.825719115
543.5	0.963301206
543.6	0.887472346
543.7	0.890751459
543.8	0.896424672
543.9	0.819222393
544	0.747975969
544.1	0.645957622
544.2	0.693419059
544.3	0.68218569
544.4	0.733108036
544.5	0.852269029
544.6	0.902544688
544.7	0.898097468
544.8	0.757361079
544.9	0.765034501
544.9666667	0.782657866
545.0333333	0.805275649
545.1	0.772257051
545.2	0.770617721
545.3	0.755592863
545.4	0.806153878
545.5	0.765136705
545.6	0.867460307
545.7	0.876017837
545.8	0.845629403
545.9	0.820482755
546	0.708007515
546.1	0.689618978
546.2	0.808047361
546.3	0.94335067
546.4	0.963435518
546.5	0.855040289
546.6	0.755862844
546.7	0.754969691
546.8	0.770028466
546.9	0.88979002
547	1.008862829
547.1	0.97509941
547.2	0.943288715
547.3	1.071387563
547.4	1.052891848
547.5	1.111121763
547.6	0.907534583
547.7333333	0.913593548
547.8666667	0.85242324
548	0.899569925
548.1	0.96419662
548.2	0.950384641
548.3	0.928540622
548.4	0.843853047
548.5	0.805471464
548.6	0.819948673
548.7	0.852705883
548.8	0.813568173
548.9	0.826684624
549	0.812818377
549.1	0.919958671
549.2	0.866140251
549.3	0.906417125
549.4	0.790168486
549.5	0.832208149
549.6	0.813418033
549.7	0.956364465
549.8	0.905707125
549.9	0.597906026
549.9666667	0.461554449
550	0.569479361
550.0333333	0.847444198
550.0666667	1.028928232
550.1333333	0.85161782
550.1666667	0.933929383
550.2333333	0.806612438
550.2666667	0.971762412
550.3333333	0.889065549
550.3666667	0.976165766
550.4333333	0.974157869
550.4666667	1.102140947
550.5333333	1.142488821
550.6	1.137423856
550.7	1.24766825
550.8	1.207727382
550.9	1.1407093
551	1.079047871
551.1	1.14949611
551.2	1.304255669
551.3	1.255130029
551.4	1.257992639
551.5	1.200188724
551.6	1.288061347
551.7	1.179712697
551.8	1.257369467
551.9	1.17626219
552	1.200460061
552.1	1.020046001
552.2	1.003128113
552.3	1.000374038
552.4	1.055337051
552.5	0.998708931
552.6	0.987425816
552.7	1.027771882
552.8	1.075427778
552.9	1.07946347
553	1.077460095
553.1	1.005900277
553.2	0.968845534
553.3	0.795918578
553.4	0.723400487
553.5	0.634675412
553.6	0.557372285
553.7	0.399891212
553.8	0.250008943
553.9	0.187860915
554	0.214003824
554.1	0.152056586
554.2	0.11602976
554.3	0.145410176
554.4	0.41670373
554.5	0.649709766
554.6	0.845481976
554.7	1.13515638
554.8	1.207529305
554.9	0.868531638
554.9666667	0.582010627
555.0333333	0.621251445
555.1	0.976531619
555.2	1.036606176
555.3	1.036868469
555.4	1.014420724
555.5	1.034804496
555.6	1.001198904
555.7	1.016784073
555.8	1.076265758
555.9	1.159227627
556	1.134830322
556.1	1.052241091
556.2	0.95105801
556.3	0.97197315
556.4	0.947476808
556.5	1.00721762
556.6	1.033589809
556.7	1.08194892
556.8	1.056348235
556.9	1.107178778
557	0.977926293
557.1	0.948218011
557.2	0.829401616
557.3	0.90786878
557.4	0.898291474
557.5	0.885063322
557.6	0.90630045
557.7	0.87411938
557.8	0.905112444
557.9	0.796456279
558	0.864116526
558.1	0.894418584
558.2	0.891505777
558.3	0.850943546
558.4	0.808351711
558.5	0.939940411
558.6	0.858528784
558.7	0.757332588
558.8	0.457020401
558.8666667	0.342485258
558.9333333	0.23192973
558.9666667	0.267455487
559.0333333	0.18400702
559.0666667	0.135786742
559.1333333	0.032831376
559.1666667	0.083712117
559.2333333	0.069303195
559.2666667	0.114963404
559.3	0.792804077
559.3333333	0.78779971
559.3666667	0.812868575
559.4	0.152159242
559.4	0.236808377
559.4333333	0.400743211
559.4666667	0.60178389
559.5333333	0.813095142
559.5666667	0.945521822
559.6333333	0.921557301
559.6666667	0.998610797
559.7333333	0.973097844
559.8	1.006660926
559.9	0.696703146
559.9666667	0.74786653
560.0333333	0.729977254
560.0666667	1.032034593
560.1333333	1.020905236
560.2	1.170671735
560.3	1.129782542
560.4	1.062358811
560.5	1.012704063
560.6	0.982278093
560.7	1.102440775
560.8	1.044062981
560.9	1.078447763
561	1.02842671
561.1	1.058169361
561.2	1.054185223
561.3	1.089431954
561.4	1.07074178
561.5	1.124743806
561.6	1.196367841
561.7	1.248545574
561.8	1.25722385
561.9	1.111195929
562	1.089095496
562.1	1.110716566
562.2	1.156100915
562.3	1.031439912
562.3666667	1.041836657
562.4333333	0.901997491
562.4666667	1.044037656
562.5333333	0.937520986
562.6	1.102933704
562.7	1.090357215
562.8	1.15411563
562.9	1.197914012
563	1.224762849
563.1	1.22130782
563.2	1.175044789
563.3	1.153410152
563.4	1.140770351
563.5	1.127239658
563.6	1.12228775
563.7	1.107924956
563.8	1.07926268
563.9	1.138604174
564	1.014689801
564.1	1.009131906
564.2	0.985236123
564.3	1.161093524
564.4	1.100807776
564.5	0.988564529
564.6	0.962683462
564.7	1.097089548
564.8	1.083103461
564.9	0.966227128
564.9666667	0.942498671
565.0333333	1.015550392
565.1	1.112894953
565.2	1.064036128
565.3	1.002106075
565.4	0.993305698
565.5	1.045221592
565.6	1.116544441
565.7	1.08618495
565.8	1.01036423
565.9	1.032862624
566	1.168487468
566.1	1.207166618
566.2	1.215198205
566.3	1.243950927
566.4	1.314123307
566.5	1.328694126
566.6	1.208767508
566.7	1.077665407
566.8	1.081319418
566.9	1.160151983
567	1.268561231
567.1	1.320698717
567.2	1.386701544
567.3	1.289679423
567.4	1.126461372
567.5	1.00652571
567.6	1.080610775
567.7	1.126923098
567.8	1.133521119
567.9	1.07131792
567.9666667	1.125286933
568.0333333	1.149562588
568.1	1.306978088
568.2	1.274779381
568.3	1.218133172
568.4	1.003706966
568.5	0.913430293
568.6	0.846223632
568.7	0.837825739
568.8	0.87039256
568.9	0.944287689
569	0.936799228
569.1	0.915211171
569.2	0.754239794
569.3	0.755318812
569.4	0.801638371
569.5	0.941884092
569.6	1.050363436
569.7	1.034832082
569.8	1.040683925
569.9	0.891111433
569.9666667	0.906488577
570	0.908609531
570.0333333	0.947026388
570.0666667	1.004696896
570.1333333	0.934302472
570.1666667	1.015474418
570.2333333	0.980413101
570.2666667	1.062398155
570.3333333	1.101385724
570.3666667	1.168044284
570.4333333	1.161238237
570.4666667	1.162617536
570.5333333	1.106581836
570.6	1.1469885
570.7	1.140711561
570.8	1.112185406
570.9	1.071502882
571	1.127665206
571.1	1.153125248
571.2	1.213791773
571.3	1.106190658
571.4	1.024484629
571.5	0.99550127
571.6	1.064613173
571.7	1.136813347
571.8	1.062962537
571.9	1.055256554
572	1.098385637
572.1	1.130843924
572.2	1.05432858
572.3	1.01997274
572.4	1.009119243
572.5	1.083102104
572.6	1.097365408
572.7	1.128003925
572.8	1.089519687
572.9	1.091527584
573	1.066275114
573.1	1.094294773
573.2	1.008731683
573.3	1.043743255
573.4	1.017737824
573.5	1.096526523
573.6	1.074059785
573.7	1.129853542
573.8	1.105889925
573.9	1.107802854
573.9666667	1.119416096
574.0333333	1.082832124
574.1	0.923061867
574.2	0.79679138
574.3	0.785187636
574.4	0.947892859
574.5	0.980838196
574.6	1.043972083
574.7	0.936793349
574.8	1.035983909
574.9	0.996788766
574.9666667	1.1342171
575.0333333	1.022006866
575.1	1.066976974
575.2	0.952142003
575.3	0.923803523
575.4	0.861545151
575.5	0.822332372
575.6	0.818246482
575.7	0.799450487
575.8	0.941984486
575.9	1.003962023
576	1.124948214
576.1	1.12723197
576.2	1.107373237
576.3	1.004659361
576.4	0.887962563
576.5	0.886767774
576.6	0.927734297
576.7	1.125140411
576.8	1.119008185
576.9	1.092058048
577	0.84757444
577.1	0.905980724
577.2	0.869963847
577.3	1.045061955
577.4	1.025194177
577.5	1.109497356
577.6	1.007606085
577.7	1.11560878
577.8	1.095972995
577.9	1.065878962
578	1.048644513
578.1	1.138009493
578.2	1.238953797
578.3	1.184234083
578.4	1.145518756
578.5	1.229185649
578.6	1.185381841
578.7	1.096106402
578.8	0.942688155
578.9	0.886005315
578.9666667	0.868056345
579.0333333	0.833794117
579.0666667	0.894240858
579.1333333	0.890605389
579.2	0.933453186
579.3	0.924740089
579.4	1.000588395
579.5	0.963469436
579.6	0.887627009
579.7	0.847237981
579.8	0.9386398
579.9	0.953325938
579.9666667	0.993095412
580.0333333	1.048782895
580.1	1.109637547
580.2	1.084181123
580.3	0.94745284
580.4	0.909099295
580.5	0.945468007
580.6	0.964874511
580.7	1.014508909
580.8	1.015680182
580.9	1.081777978
581	1.062908721
581.1	0.992246578
581.2	0.99981237
581.3	1.052335606
581.4	1.14758092
581.5	1.01699029
581.6	1.043757726
581.7	0.969868476
581.8	1.066020509
581.9	1.020860918
582	1.014834062
582.1	0.962544175
582.2	0.873415259
582.3	0.868409536
582.4	0.93843268
582.5	0.979841936
582.6	1.000377656
582.7	1.057842399
582.8	1.0159678
582.9	0.969491317
583	0.961337628
583.1	1.034957801
583.2	1.13434282
583.3	1.064247319
583.4	1.08234236
583.5	0.96626602
583.6	0.900738937
583.7	0.853126456
583.8	0.850268368
583.9	0.960756061
584	0.945960936
584.1	0.981854807
584.2	0.869296809
584.3	0.918003233
584.4	0.983072208
584.5	1.071250538
584.6	0.951336583
584.7	0.960281673
584.8	0.983530768
584.9	1.07887919
584.9666667	1.132043235
585.0333333	1.170844486
585.1	1.122050782
585.2	1.069067629
585.3	1.063704192
585.4	1.100797374
585.5	0.969104662
585.6	0.918391698
585.7	0.925515209
585.8	0.972746914
585.9	0.837027554
586	0.859588809
586.1	0.831428054
586.2	0.907748035
586.3	0.851658972
586.4	0.886031997
586.5	0.898171181
586.6	0.849574649
586.7	0.864751003
586.8	0.921684377
586.9	1.143189776
587	1.216283555
587.1	1.197194967
587.2	1.098283433
587.3	1.087095287
587.4	1.159085627
587.5	1.090938781
587.6	1.044538273
587.7	1.037248341
587.8	1.142993509
587.9	1.148967907
588	1.022670286
588.1	0.952852455
588.2	0.953282977
588.3	0.978587904
588.4	1.04632096
588.5	1.038922946
588.6	1.029898263
588.7	0.956596911
588.8	0.974374034
588.9	0.96395513
589	0.924754108
589.1	0.935521681
589.2	0.912354892
589.3	0.989235185
589.4	1.040332543
589.5	1.075573848
589.6	1.080385565
589.7	0.986895804
589.8	0.97613411
589.9	0.52399932
589.9666667	0.53441732
590.0333333	0.493324624
590.1	0.845989829
590.2	0.738016982
590.3	0.667589545
590.4	0.579333884
590.5	0.555935553
590.6	0.435918942
590.7	0.322170678
590.8	0.182937498
590.9	0.080343915
591	0.048994946
591.0666667	0.069390928
591.1333333	0.406670577
591.2	0.688710902
591.3	0.850521164
591.4	0.830790864
591.5	0.851779265
591.6	0.953623505
591.7	0.917178819
591.8	0.918664844
591.9	0.895390425
592	0.953021588
592.1	0.859524592
592.2	0.835112364
592.3	0.748897612
592.4	0.743293138
592.5	0.754652679
592.6	0.859068293
592.7	0.948817667
592.8	0.948269566
592.9	0.947896024
593	0.996875142
593.1	0.973681672
593.2	0.944155638
593.3	0.928372845
593.4	0.959935718
593.5	1.024916056
593.6	1.023184018
593.7	1.059265112
593.8	1.02943925
593.9	1.085049855
594	1.090711762
594.1	1.0870573
594.2	1.061126487
594.3	1.082512398
594.4	1.09301406
594.5	1.087931006
594.6	1.129219517
594.7	1.119132096
594.8	1.098076312
594.9	0.702480824
594.9666667	0.738644676
595.0333333	0.738834612
595.1	1.087841465
595.2	1.085580319
595.3	1.051509836
595.4	1.017995143
595.5	0.984656818
595.6	1.03799678
595.7	1.045729897
595.8	1.039159461
595.9	1.036405387
596	1.094892168
596.1	0.995305003
596.2	0.886704914
596.3	0.486305849
596.4	0.332171723
596.5	0.065488191
596.6	0.146344933
596.7	0.365414174
596.8	0.61051191
596.9	0.904345012
597	0.933636791
597.1	1.005232335
597.2	0.976348466
597.3	0.984904187
597.4	0.993499705
597.5	1.00632492
597.6	1.094357181
597.7	1.192247582
597.8	1.104620519
597.9	1.007913148
598	1.025794284
598.1	1.082261411
598.2	1.130241102
598.3	1.011918089
598.4	0.957746477
598.5	0.949353106
598.6	0.958323069
598.7	1.050732002
598.8	0.946877605
598.9	0.893899878
599	0.723538417
599.0666667	0.778823869
599.1333333	0.768497219
599.2	0.833464442
599.3	0.79170923
599.4	0.899580327
599.5	0.908227398
599.6	1.01856269
599.7	0.982731679
599.8	1.094623996
599.9	0.687876992
599.9666667	0.692398378
600.0333333	0.578677247
600.1	0.980133171
600.2	0.96945333
600.3	1.04042525
600.4	1.012688687
600.5	1.017184748
600.6	1.033333847
600.7	1.050700799
600.8	0.986037473
600.9	1.027393819
601	0.970215336
601.1	1.015837558
601.2	0.92414179
601.3	0.980257534
601.4	0.967924796
601.5	0.992535552
601.6	1.000241535
601.7	0.995120946
601.8	0.971749297
601.9	0.938316004
602	0.935816535
602.1	0.939256641
602.2	0.963744843
602.3	1.067718629
602.4	1.113754188
602.5	1.06783033
602.6	0.94005166
602.7	0.937587011
602.8	0.91991571
602.9	0.980028254
603	0.962519755
603.1	1.023238738
603.2	1.01372203
603.3	0.96904135
603.4	0.938955456
603.5	0.917189221
603.6	0.928748195
603.7	1.003858011
603.8	0.988098281
603.9	0.994080367
604	0.892846184
604.1	0.899556811
604.2	0.884284132
604.3	0.883860393
604.4	0.879064504
604.5	0.867687778
604.6	0.88481324
604.7	0.874571156
604.8	0.853607627
604.9	0.823415008
604.9666667	0.915631744
605.0333333	0.967186306
605.1	0.954767192
605.2	0.823250397
605.3	0.736573014
605.4	0.78908585
605.5	0.829770635
605.6	0.933871045
605.7	0.985746238
605.8	0.954551479
605.9	0.95773291
606	0.875910659
606.1	0.886057322
606.2	0.872340311
606.3	0.886992531
606.4	0.879303281
606.5	0.88027693
606.6	0.965079371
606.7	1.064732561
606.8	1.023420534
606.9	0.892278184
607	0.796902629
607.1	0.807589705
607.2	0.856215632
607.3	0.880772573
607.4	0.899449632
607.5	0.907516494
607.6	0.984508035
607.7	0.910497135
607.8	0.818899049
607.9	0.746170671
608	0.807993998
608.1	0.843235754
608.2	0.83278248
608.3	0.821768894
608.4	0.878036588
608.5	0.909693524
608.6	0.916643832
608.7	0.854388175
608.8	0.843601156
608.9	0.84276408
609	0.898608486
609.1	0.829317049
609.2	0.789310608
609.3	0.853681341
609.4	0.91251679
609.5	1.058632444
609.6	1.02040281
609.7	1.043882994
609.8	0.964246817
609.9	0.596014351
609.9666667	0.54728803
610.0333333	0.504884774
610.1	0.775329947
610.2	0.685365764
610.3	0.478699809
610.4	0.280291556
610.5	0.206447981
610.6	0.21313871
610.7	0.279345492
610.8	0.410940524
610.9	0.606275428
611	0.794526617
611.1	0.829396189
611.2	0.859562579
611.3	0.905658737
611.4	0.935442541
611.5	0.959788743
611.6	0.868863122
611.7	0.910050785
611.8	0.871092611
611.9	0.979586426
612	0.893351776
612.1	0.934851026
612.2	0.801889811
612.3	0.854478168
612.4	0.824317657
612.5	0.874231985
612.6	0.892549522
612.7	0.918032176
612.8	1.019245104
612.9	0.96042096
613	0.972391462
613.1	0.837559376
613.2	0.830444456
613.3	0.772430707
613.4	0.871560668
613.5	1.00408096
613.6	1.15451947
613.7	1.20128764
613.8	1.138762906
613.9	1.073253008
614	1.001312413
614.1	1.042718052
614.2	0.965395027
614.3	0.931211939
614.4	0.855652607
614.5	0.895103711
614.6	0.925385872
614.7	0.946623452
614.8	1.003072941
614.9	0.67718675
614.9666667	0.714947874
615.0333333	0.78864764
615.1	1.227005905
615.2	1.130796439
615.3	0.926853355
615.4	0.869786573
615.5	0.897413245
615.6	0.890154969
615.7	0.851715049
615.8	0.815364879
615.9	0.858914083
616	0.77603452
616.1	0.860422719
616.2	0.897096685
616.3	1.015924386
616.4	0.996505671
616.5	0.950286055
616.6	0.80463665
616.7	0.746167506
616.8	0.813089263
616.9	0.890549765
617	1.001432254
617.1	1.065856802
617.2	1.087553847
617.3	1.11251689
617.4	1.056802273
617.5	1.038340475
617.6	0.914543681
617.7	0.78974113
617.8	0.825151568
617.9	0.906512545
618	1.005627131
618.1	0.986898517
618.2	0.874260023
618.2666667	0.834782689
618.3333333	0.532730325
618.3666667	0.353829423
618.4333333	0.032169312
618.4666667	0.036418004
618.5033333	0.089303024
618.5366667	0.120462961
618.57	0.188786628
618.6	0.191905652
618.6333333	0.417079985
618.6666667	0.604248538
618.7	0.804876783
618.7333333	0.851077406
618.7666667	0.954427116
618.8333333	0.932401301
618.8666667	1.024488247
618.9333333	0.912249975
618.9666667	0.907565335
619.0333333	0.743765717
619.0666667	0.757869384
619.1333333	0.711499628
619.1666667	0.919500111
619.2333333	0.922880523
619.2666667	1.093165557
619.3333333	0.991416285
619.4	0.944574402
619.5	0.873064782
619.6	0.800667888
619.7	0.987278842
619.8	0.92724589
619.9	0.751497025
619.9666667	0.619520312
620.0333333	0.662258217
620.1	0.99237275
620.2	1.042444001
620.3	1.072382015
620.4	0.996545015
620.5	0.89946546
620.6	0.881259624
620.7	0.914722764
620.8	0.992170151
620.9	0.975342257
621	1.122045355
621.1	1.058013794
621.2	1.009259886
621.3	0.734787162
621.4	0.833819894
621.5	0.993414686
621.6	1.051847651
621.7	1.099598515
621.8	0.948660291
621.9	1.109550719
622	1.053903937
622.1	1.131418254
622.2	1.015610087
622.3	1.076064064
622.4	1.132176643
622.5	1.063299447
622.6	0.917588087
622.7	0.783424847
622.8	0.922489345
622.9	0.971157329
623	1.05256353
623.1	1.001930158
623.2	1.050869932
623.3	0.989086401
623.4	1.026591564
623.5	0.944258746
623.6	1.031905255
623.7	0.977234835
623.8	1.114011507
623.9	0.998625269
624	1.107934001
624.1	1.040447862
624.2	1.169432627
624.3	1.038028889
624.4	1.024906107
624.5	0.926700049
624.6	0.9807274
624.7	1.056940655
624.8	1.133860291
624.9	1.031726625
624.9666667	0.932576766
625	0.936976954
625.0166667	1.043488198
625.05	1.04091411
625.0833333	0.987555154
625.1166667	0.974132996
625.15	0.97992605
625.1833333	0.990644331
625.2166667	0.955419759
625.25	0.960772794
625.2833333	1.010766714
625.3066667	0.935218688
625.3233333	0.878744326
625.34	0.899370492
625.3566667	0.88976967
625.3666667	0.787292762
625.38	0.614304303
625.39	0.566967681
625.3966667	0.74399545
625.4066667	0.74435271
625.4233333	0.832668519
625.4433333	0.779406792
625.4633333	0.818628616
625.48	0.807694622
625.4933333	0.838761853
625.5	0.952318372
625.5166667	0.97115959
625.55	0.913363363
625.5833333	0.849998387
625.6166667	1.022323427
625.65	1.073191957
625.6833333	1.203708422
625.7166667	1.149843422
625.75	1.087478325
625.7833333	0.97461462
625.8166667	0.824667683
625.85	0.875314169
625.8833333	0.959031712
625.9166667	1.007673919
625.95	1.021637847
625.9833333	0.935245369
626.0333333	0.930698659
626.0666667	0.923556605
626.1333333	0.846944485
626.1666667	0.919683716
626.2333333	0.961209647
626.2666667	1.114504889
626.3333333	1.027086755
626.3666667	1.013239502
626.4333333	0.914964254
626.4666667	0.973603436
626.5333333	0.989987694
626.5666667	1.038169532
626.6333333	0.958733241
626.6666667	0.964268524
626.7333333	0.936045815
626.7666667	1.027308347
626.8333333	1.022795101
626.8666667	1.05772889
626.9333333	1.077933127
626.9666667	1.108173682
627.0333333	1.139635256
627.0666667	1.226449664
627.1333333	1.152159739
627.1666667	1.12252517
627.2333333	1.002196521
627.2666667	1.029079276
627.3333333	1.002000706
627.3666667	1.053088568
627.4333333	1.008970008
627.4666667	1.08819963
627.5333333	1.117874899
627.6	1.189507074
627.7	1.123219342
627.8	1.091739679
627.9	1.110018777
628	1.05018571
628.1	1.04564533
628.2	1.00710592
628.3	0.970773839
628.4	0.909679958
628.5	0.837802223
628.6	0.880053981
628.7	1.12265903
628.8	1.132301458
628.8666667	1.214845467
628.9333333	1.043210981
628.9666667	1.168853774
629.0333333	1.134176852
629.1	1.140553281
629.2	0.992143018
629.3	0.903519694
629.4	0.888021805
629.5	0.945527701
629.6	1.098552962
629.7	1.155949871
629.8	1.296612998
629.9	1.136471462
629.9666667	0.985172811
630.0333333	0.949555253
630.1	1.067300317
630.2	1.121481878
630.3	1.010327599
630.4	0.939015603
630.5	0.879145905
630.6	0.838451623
630.7	1.031159982
630.8	1.178423845
630.9	1.305069681
631	1.245682965
631.1	1.153144242
631.2	1.057426801
631.3	0.938203399
631.4	0.982240558
631.5	1.114009698
631.6	1.172231925
631.7	1.123497915
631.8	1.01939253
631.9	0.964210187
632	0.920218703
632.1	0.964815269
632.2	1.018423856
632.3	1.176184407
632.4	1.116131104
632.5	1.136838672
632.6	1.131068229
632.7	1.210743749
632.8	1.142530878
632.9	1.026993596
633	0.970610132
633.1	0.986520002
633.2	0.989832579
633.3	1.068596858
633.4	1.12159177
633.5	1.110688528
633.6	1.017288761
633.7	0.9763756
633.8	0.945764669
633.9	0.9755946
634	0.951853028
634.1	1.057352635
634.2	1.098722547
634.3	1.140205065
634.4	1.091686316
634.5	1.122184642
634.6	1.019110339
634.7	0.978928433
634.8	0.900054715
634.9	0.929412519
634.9666667	0.944138001
635	0.970729521
635.0333333	0.979944139
635.1	0.979590044
635.2	0.979476987
635.3	1.047510775
635.4	1.151121873
635.5	1.153360407
635.6	1.153174993
635.7	1.147051812
635.8	1.039788512
635.9	0.953257652
636	0.879726567
636.1	1.017687175
636.2	1.120819363
636.3	1.148806461
636.4	1.075063281
636.5	1.004135679
636.6	1.008834339
636.7	0.970468132
636.8	0.956646656
636.9	0.895396304
637	0.975646155
637.1	1.124833347
637.2	1.197285413
637.3	1.149371747
637.4	1.114486799
637.5	1.02383161
637.6	0.988732758
637.7	0.901821121
637.8	0.976915109
637.9	1.085894619
638	1.093300774
638.1	1.246877754
638.2	1.300005621
638.3	1.302132906
638.4	1.173342599
638.5	1.090819845
638.6	1.150117925
638.7	1.210879418
638.8	1.203702543
638.9	1.148664009
639	1.157328717
639.1	1.18491921
639.2	1.201785092
639.3	1.154481935
639.4	1.11582992
639.5	1.040999129
639.6	1.041053397
639.7	1.130463599
639.8	1.321671009
639.9	1.221077183
639.9666667	1.14380933
640.0333333	1.052712313
640.1	1.120031127
640.2	1.204258785
640.3	1.277795748
640.4	1.289300455
640.5	1.254822513
640.6	1.215813237
640.7	1.145352335
640.8	1.089755298
640.9	0.992414355
641	1.061256276
641.1	1.059298125
641.2	1.104225723
641.3	1.105605021
641.4	1.176139184
641.5	1.15389856
641.6	1.095726982
641.7	1.090544438
641.8	1.057508654
641.9	1.120745197
642	1.151103332
642.1	1.251059968
642.2	1.321901646
642.3	1.322801582
642.4	1.3085021
642.5	1.194780064
642.6	1.092910952
642.7	1.13452959
642.8	1.227381256
642.9	1.250942388
643	1.198429553
643.1	1.160161932
643.2	1.173498166
643.3	1.262953591
643.4	1.27043346
643.5	1.333998773
643.6	1.16823829
643.7	1.145595182
643.8	1.107490364
643.9	1.168957787
644	1.170138104
644.1	1.187074082
644.2	1.321566997
644.3	1.215521097
644.4	1.124287959
644.5	0.974419257
644.6	1.117534371
644.7	1.164317917
644.8	1.17380116
644.9	1.016867283
644.9666667	1.003010986
645.0333333	1.001934681
645.1	1.127022588
645.2	1.183162301
645.3	1.204810504
645.4	1.218219095
645.5	1.185513892
645.6	1.170499888
645.7	1.159334353
645.8	1.185694783
645.9	1.184532555
646	1.187883572
646.1	1.099453802
646.2	1.081920882
646.3	1.063144333
646.4	1.112144253
646.5	1.096593001
646.6	1.095317715
646.7	1.01085128
646.8	1.016563385
646.9	0.979435382
647	1.192239894
647.1	1.182616912
647.2	1.209434094
647.3	1.093573015
647.4	1.20209713
647.5	1.245348315
647.6	1.348420357
647.7	1.308244329
647.8	1.225489581
647.9	1.160416085
648	1.090631039
648.1	1.150016852
648.2	1.087765264
648.3	1.143599043
648.4	1.141602452
648.5	1.101393412
648.6	1.083923805
648.7	1.080654189
648.8	1.150769135
648.9	1.228195268
649	1.269936008
649.1	1.151205536
649.2	1.026305529
649.3	0.929396917
649.4	0.972830351
649.5	1.096758065
649.6	1.107297714
649.7	1.229441159
649.8	1.168910303
649.9	1.106509931
649.9666667	1.068337279
650.0333333	1.113637061
650.1	1.22215801
650.2	1.295636184
650.3	1.23633539
650.4	1.179721742
650.5	1.049285322
650.6	1.008592396
650.7	1.094288894
650.8	1.132995177
650.9	1.216071007
651	1.193554524
651.1	1.104665741
651.2	0.982009922
651.3	1.044453707
651.4	1.188044113
651.5	1.240188382
651.6	1.136136812
651.7	1.02963793
651.7866667	1.055514475
651.8533333	1.068100461
651.92	1.075937214
652	1.044087175
652.1	1.085484221
652.2	1.110469197
652.3	1.072427087
652.4	1.059722165
652.5	1.079742344
652.6	1.160361365
652.7	1.122986896
652.8	1.116746814
652.9	1.037312784
653	1.130876258
653.1	1.052438262
653.2	1.063830364
653.3	0.966732268
653.4	1.046377037
653.5	1.10487241
653.6	1.181321728
653.7	1.290173257
653.8	1.267882888
653.9	1.199962609
654	1.032654147
654.1	1.009965816
654.2	0.951383615
654.3	1.019088632
654.4	1.074210829
654.5	1.190895417
654.6	1.188399113
654.7	1.148852588
654.8	1.178301743
654.9	1.11002556
654.9666667	1.101054693
655.0333333	1.048519246
655.1	1.164939732
655.2	1.199021973
655.3	1.183935612
655.4	1.163273268
655.5	1.237551887
655.6	1.197979133
655.7	1.231104909
655.8	1.185719203
655.9	1.276660653
656	1.261782318
656.1	1.254768246
656.2	1.329869922
656.3	1.290516951
